file,class,method,variable,usage
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,e,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,i,15
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,mDel,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,qDel,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,thrTotPkt,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,utilTot,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,jitter,8
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,util,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,thrPkt,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printMeanValues/0,qLngth,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,removeNode/1[int],i,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,removeNode/1[int],position,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,removeNode/1[int],nodeId,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printHeaders/0,e,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,printHeaders/0,i,35
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,getRatts/1[int],node,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,getRatts/1[int],e,0
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,phy,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,CTS,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,OFDM_PHY,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,probOFDM,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,ACK,10
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,i,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,MAC,10
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,RTS,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,transWithRTS,7
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,transType,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,rand01,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,rate,19
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,payld,11
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,successfulTransmission/0,transNode,9
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",coverage,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",xPosition,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",ac,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",rate,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",nd,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",yPosition,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",i,3
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",id,4
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",nAifsd,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",nCwMin,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",nodeExists,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"addNode/6[int,int,int,int,int,int]",nCwMax,5
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"appendNewSource/2[int,pamvotis.sources.Source]",node,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"appendNewSource/2[int,pamvotis.sources.Source]",newSource,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"appendNewSource/2[int,pamvotis.sources.Source]",n,2
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"removeSource/2[int,int]",sourceId,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"removeSource/2[int,int]",node,1
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\pamvotis\src\main\java\pamvotis\core\Simulator.java,pamvotis.core.Simulator,"removeSource/2[int,int]",n,2
